clip,class_name,group,E_i,fer_label,fer_intensity,O_i,od_top_class,od_track_count,M_i,Q_i,passes_gate,S_i
answering_questions_19.mp4,answering questions,LOW_ACTIVITY,0.2,neutral,MINIMAL,0.8793,person,7,0.449,463.0,True,0.500015
answering_questions_20.mp4,answering questions,LOW_ACTIVITY,0.105,neutral,MINIMAL,0.8935,person,6,0.4188,1120.6,True,0.459453
texting_00.mp4,texting,LOW_ACTIVITY,0.0291,neutral,MINIMAL,0.5339,person,4,0.076,355.5,True,0.217494
texting_01.mp4,texting,LOW_ACTIVITY,-0.0523,neutral,MINIMAL,0.5121,person,2,0.0988,80.0,False,0.0
texting_02.mp4,texting,LOW_ACTIVITY,0.0673,neutral,MINIMAL,0.4501,person,5,0.0516,401.9,True,0.19736
texting_03.mp4,texting,LOW_ACTIVITY,0.0752,neutral,MINIMAL,0.5062,person,5,0.0394,478.9,True,0.217092
texting_04.mp4,texting,LOW_ACTIVITY,-0.0283,neutral,MINIMAL,0.4844,person,7,0.0619,397.0,True,0.18504
texting_05.mp4,texting,LOW_ACTIVITY,0.0302,neutral,MINIMAL,0.5289,person,3,0.0703,409.2,True,0.214799
texting_06.mp4,texting,LOW_ACTIVITY,0.0733,neutral,MINIMAL,0.4976,person,3,0.1365,350.7,True,0.237596
texting_07.mp4,texting,LOW_ACTIVITY,0.0823,neutral,MINIMAL,0.5068,person,3,0.1259,549.3,True,0.241758
texting_08.mp4,texting,LOW_ACTIVITY,0.1016,neutral,MINIMAL,0.4672,person,5,0.0566,337.7,True,0.218283
texting_09.mp4,texting,LOW_ACTIVITY,0.0029,neutral,MINIMAL,0.5103,person,1,0.1473,231.2,True,0.216606
texting_10.mp4,texting,LOW_ACTIVITY,-0.0104,neutral,MINIMAL,0.4481,person,5,0.1656,414.6,True,0.198236
texting_11.mp4,texting,LOW_ACTIVITY,0.0129,neutral,MINIMAL,0.4979,person,3,0.0496,237.2,True,0.191835
texting_12.mp4,texting,LOW_ACTIVITY,0.0118,neutral,MINIMAL,0.521,person,4,0.1326,424.2,True,0.220226
texting_13.mp4,texting,LOW_ACTIVITY,0.0497,neutral,MINIMAL,0.4817,person,7,0.1201,364.9,True,0.218508
texting_14.mp4,texting,LOW_ACTIVITY,0.0541,neutral,MINIMAL,0.4879,person,3,0.0365,620.6,True,0.201537
waiting_in_line_00.mp4,waiting in line,LOW_ACTIVITY,0.01,neutral,MINIMAL,0.5441,person,5,0.1644,447.5,True,0.235546
waiting_in_line_01.mp4,waiting in line,LOW_ACTIVITY,-0.0437,neutral,MINIMAL,0.5368,person,5,0.1247,264.1,True,0.219072
waiting_in_line_02.mp4,waiting in line,LOW_ACTIVITY,-0.0083,neutral,MINIMAL,0.5438,person,7,0.1643,246.2,True,0.231401
waiting_in_line_03.mp4,waiting in line,LOW_ACTIVITY,0.0176,neutral,MINIMAL,0.5606,person,7,0.0511,767.7,True,0.21604
waiting_in_line_04.mp4,waiting in line,LOW_ACTIVITY,0.0048,neutral,MINIMAL,0.5912,person,2,0.1166,288.9,True,0.238005
waiting_in_line_05.mp4,waiting in line,LOW_ACTIVITY,-0.0061,neutral,MINIMAL,0.5733,person,6,0.0326,348.3,True,0.208794
waiting_in_line_06.mp4,waiting in line,LOW_ACTIVITY,0.0023,neutral,MINIMAL,0.5181,person,1,0.2593,800.5,True,0.247109
waiting_in_line_07.mp4,waiting in line,LOW_ACTIVITY,0.1537,neutral,MINIMAL,0.5662,person,8,0.0674,469.4,True,0.276526
waiting_in_line_08.mp4,waiting in line,LOW_ACTIVITY,0.0364,neutral,MINIMAL,0.4921,person,4,0.0648,836.9,True,0.203
waiting_in_line_09.mp4,waiting in line,LOW_ACTIVITY,0.0614,neutral,MINIMAL,0.5366,person,8,0.0456,168.0,True,0.223759
waiting_in_line_10.mp4,waiting in line,LOW_ACTIVITY,-0.0339,neutral,MINIMAL,0.5157,person,2,0.1291,422.7,True,0.212748
waiting_in_line_11.mp4,waiting in line,LOW_ACTIVITY,0.0801,neutral,MINIMAL,0.5348,person,8,0.0201,270.4,True,0.224234
waiting_in_line_12.mp4,waiting in line,LOW_ACTIVITY,0.0752,neutral,MINIMAL,0.5611,person,5,0.0442,511.7,True,0.237504
waiting_in_line_13.mp4,waiting in line,LOW_ACTIVITY,-0.0168,neutral,MINIMAL,0.5627,person,4,0.0802,343.6,True,0.216996
